x               y
399.452262  	33.333895
400.889141  	33.276945
402.326019  	33.10503
403.762898  	33.1931
405.199776  	32.420712
406.636655  	32.943794
408.073534  	33.476373
409.510412  	32.283691
410.947291  	32.233957
412.38417  	32.973717
413.821048  	33.375923
415.257927  	33.323253
416.694806  	33.006121
418.131684  	33.64607
419.568563  	33.368589
421.005441  	32.570007
422.44232  	32.835002
423.879199  	31.982842
425.316077  	32.000472
426.752956  	33.223094
428.189835  	32.550576
429.626713  	32.346818
431.063592  	32.853812
432.500471  	32.119205
433.937349  	32.362372
435.374228  	33.096492
436.811106  	32.962104
438.247985  	33.231095
439.684864  	33.111883
441.121742  	32.747627
442.558621  	32.742226
443.9955  	32.876469
445.432378  	33.470726
446.869257  	33.373941
448.306136  	33.140969
449.743014  	33.624493
451.179893  	33.212792
452.616772  	32.855896
454.05365  	33.192709
455.490529  	32.936544
456.927407  	33.227562
458.364286  	33.720433
459.801165  	33.380558
461.238043  	33.364895
462.674922  	33.25506
464.111801  	33.381003
465.548679  	33.691535
466.985558  	33.550866
468.422437  	33.495699
469.859315  	33.18839
471.296194  	33.007986
472.733072  	33.52773
474.169951  	33.256502
475.60683  	33.275326
477.043708  	33.789408
478.480587  	33.405369
479.917466  	33.448928
481.354344  	33.840898
482.791223  	33.579674
484.228102  	33.531987
485.66498  	33.318531
487.101859  	33.072924
488.538738  	33.209392
489.975616  	32.99726
491.412495  	33.268881
492.849373  	33.783424
494.286252  	33.599134
495.723131  	33.898616
497.160009  	34.195772
498.596888  	33.843691
500.033767  	33.805683
501.470645  	33.914853
502.907524  	34.248482
504.344403  	34.581099
505.781281  	34.156114
507.21816  	33.961182
508.655038  	34.2015
510.091917  	34.137342
511.528796  	34.217042
512.965674  	34.305129
514.402553  	34.245424
515.839432  	34.233659
517.27631  	34.111071
518.713189  	34.226086
520.150068  	34.515
521.586946  	34.655872
523.023825  	34.741812
524.460704  	34.6629
525.897582  	34.805038
527.334461  	35.026437
528.771339  	34.78258
530.208218  	34.794541
531.645097  	35.044364
533.081975  	35.06263
534.518854  	35.213513
535.955733  	35.276264
537.392611  	35.249065
538.82949  	35.450698
540.266369  	35.543864
541.703247  	35.612748
543.140126  	35.607675
544.577004  	35.509134
546.013883  	35.757907
547.450762  	35.881236
548.88764  	35.793363
550.324519  	35.938356
551.761398  	35.995449
553.198276  	36.097571
554.635155  	36.258899
556.072034  	36.196835
557.508912  	36.314987
558.945791  	36.462932
560.38267  	36.486861
561.819548  	36.607248
563.256427  	36.598252
564.693305  	36.722337
566.130184  	36.970598
567.567063  	36.982887
569.003941  	37.156984
570.44082  	37.23023
571.877699  	37.03762
573.314577  	37.169012
574.751456  	37.28044
576.188335  	37.288264
577.625213  	37.531428
579.062092  	37.628225
580.49897  	37.688457
581.935849  	37.815841
583.372728  	37.838566
584.809606  	38.014388
586.246485  	38.175724
587.683364  	38.265811
589.120242  	38.461011
590.557121  	38.499392
591.994  	38.579166
593.430878  	38.798317
594.867757  	38.873541
596.304636  	38.999728
597.741514  	39.074928
599.178393  	39.06047
600.615271  	39.252949
602.05215  	39.402492
603.489029  	39.492772
604.925907  	39.682352
606.362786  	39.847577
607.799665  	39.970994
609.236543  	40.069311
610.673422  	40.160566
612.110301  	40.326674
613.547179  	40.484763
614.984058  	40.613545
616.420936  	40.773876
617.857815  	40.897637
619.294694  	41.032969
620.731572  	41.185411
622.168451  	41.353597
623.60533  	41.525642
625.042208  	41.629469
626.479087  	41.781005
627.915966  	41.966762
629.352844  	41.992572
630.789723  	42.121951
632.226602  	42.322063
633.66348  	42.417747
635.100359  	42.568303
636.537237  	42.737565
637.974116  	42.893164
639.410995  	43.092018
640.847873  	43.253511
642.284752  	43.429997
643.721631  	43.579048
645.158509  	43.709536
646.595388  	43.854273
648.032267  	44.002018
649.469145  	44.146605
650.906024  	44.335995
652.342902  	44.454459
653.779781  	44.598842
655.21666  	44.834154
656.653538  	44.998153
658.090417  	45.17409
659.527296  	45.383381
660.964174  	45.572374
662.401053  	45.775
663.837932  	45.922041
665.27481  	45.975428
666.711689  	46.113595
668.148568  	46.34478
669.585446  	46.662743
671.022325  	46.755593
672.459203  	46.910357
673.896082  	47.138107
675.332961  	47.319208
676.769839  	47.509076
678.206718  	47.735188
679.643597  	47.867605
681.080475  	48.071918
682.517354  	48.278847
683.954233  	48.42806
685.391111  	48.658632
686.82799  	48.849526
688.264868  	49.002421
689.701747  	49.221642
691.138626  	49.425257
692.575504  	49.716343
694.012383  	49.976692
695.449262  	50.143689
696.88614  	50.36356
698.323019  	50.527543
699.759898  	50.735262
701.196776  	51.007105
702.633655  	51.133154
704.070533  	51.311981
705.507412  	51.568429
706.944291  	51.785036
708.381169  	52.064961
709.818048  	52.266313
711.254927  	52.439076
712.691805  	52.722735
714.128684  	52.938998
715.565563  	53.116406
717.002441  	53.300572
718.43932  	53.44586
719.876199  	53.655209
721.313077  	53.911297
722.749956  	54.149348
724.186834  	54.413446
725.623713  	54.609621
727.060592  	54.801494
728.49747  	55.071775
729.934349  	55.315911
731.371228  	55.567395
732.808106  	55.783598
734.244985  	55.986471
735.681864  	56.262797
737.118742  	56.480274
738.555621  	56.714168
739.992499  	57.023544
741.429378  	57.204321
742.866257  	57.364796
744.303135  	57.670654
745.740014  	57.995336
747.176893  	58.217524
748.613771  	58.39808
750.05065  	58.67445
751.487529  	58.925918
752.924407  	59.069019
754.361286  	59.315091
755.798165  	59.629446
757.235043  	59.892507
758.671922  	60.158908
760.1088  	60.396864
761.545679  	60.633092
762.982558  	60.885733
764.419436  	61.129651
765.856315  	61.397379
767.293194  	61.606545
768.730072  	61.821682
770.166951  	62.140646
771.60383  	62.41565
773.040708  	62.655818
774.477587  	62.876105
775.914465  	63.070519
777.351344  	63.381776
778.788223  	63.660652
780.225101  	63.856579
781.66198  	64.164576
783.098859  	64.451754
784.535737  	64.685951
