x               y
399.452262  	86.146611 
400.889141  	85.696900 
402.326019  	85.133824 
403.762898  	85.470981 
405.199776  	85.991348 
406.636655  	85.840803 
408.073534  	85.172744 
409.510412  	84.272018 
410.947291  	85.556526 
412.384170  	87.386168 
413.821048  	87.530384 
415.257927  	87.235479 
416.694806  	86.384191 
418.131684  	86.228832 
419.568563  	87.735235 
421.005441  	86.388158 
422.442320  	85.792384 
423.879199  	85.325026 
425.316077  	84.726913 
426.752956  	85.775316 
428.189835  	86.239325 
429.626713  	85.528003 
431.063592  	85.567640 
432.500471  	85.828133 
433.937349  	85.508359 
435.374228  	84.756680 
436.811106  	84.698802 
438.247985  	85.189323 
439.684864  	84.573147 
441.121742  	84.316513 
442.558621  	84.951451 
443.995500  	84.545540 
445.432378  	84.323287 
446.869257  	84.255946 
448.306136  	84.282964 
449.743014  	84.958990 
451.179893  	84.690339 
452.616772  	84.177074 
454.053650  	84.304907 
455.490529  	83.522773 
456.927407  	83.232113 
458.364286  	83.965718 
459.801165  	83.633787 
461.238043  	83.347756 
462.674922  	82.887375 
464.111801  	82.722593 
465.548679  	83.041851 
466.985558  	82.476705 
468.422437  	82.149634 
469.859315  	82.254066 
471.296194  	81.808852 
472.733072  	82.181808 
474.169951  	82.644582 
475.606830  	82.587547 
477.043708  	82.810962 
478.480587  	82.612318 
479.917466  	82.540314 
481.354344  	82.834111 
482.791223  	82.919444 
484.228102  	83.316833 
485.664980  	83.490280 
487.101859  	83.580001 
488.538738  	84.024433 
489.975616  	83.879429 
491.412495  	83.777519 
492.849373  	83.891278 
494.286252  	83.507229 
495.723131  	83.723326 
497.160009  	84.118054 
498.596888  	83.872329 
500.033767  	83.706265 
501.470645  	83.576171 
502.907524  	83.689121 
504.344403  	83.827018 
505.781281  	83.523427 
507.218160  	83.460937 
508.655038  	83.242955 
510.091917  	82.908719 
511.528796  	83.249563 
512.965674  	83.220199 
514.402553  	82.826205 
515.839432  	82.731114 
517.276310  	82.283872 
518.713189  	82.047258 
520.150068  	82.340696 
521.586946  	82.684647 
523.023825  	82.998749 
524.460704  	82.643949 
525.897582  	82.268979 
527.334461  	82.768366 
528.771339  	82.956969 
530.208218  	82.950397 
531.645097  	82.979539 
533.081975  	82.802178 
534.518854  	82.988116 
535.955733  	83.175590 
537.392611  	83.049604 
538.829490  	83.103735 
540.266369  	83.121318 
541.703247  	83.220857 
543.140126  	83.249696 
544.577004  	82.827933 
546.013883  	82.668489 
547.450762  	82.688096 
548.887640  	82.387437 
550.324519  	82.175661 
551.761398  	82.036976 
553.198276  	81.896549 
554.635155  	81.736745 
556.072034  	81.562925 
557.508912  	81.729935 
558.945791  	81.905344 
560.382670  	81.958137 
561.819548  	82.239284 
563.256427  	82.390190 
564.693305  	82.399946 
566.130184  	82.331247 
567.567063  	81.898776 
569.003941  	81.560841 
570.440820  	81.398642 
571.877699  	81.201607 
573.314577  	81.208774 
574.751456  	81.177738 
576.188335  	81.202443 
577.625213  	81.512508 
579.062092  	81.655588 
580.498970  	81.723419 
581.935849  	81.864161 
583.372728  	81.915933 
584.809606  	81.955822 
586.246485  	81.950886 
587.683364  	82.007097 
589.120242  	82.052423 
590.557121  	81.883069 
591.994000  	81.916415 
593.430878  	82.145357 
594.867757  	82.290444 
596.304636  	82.577764 
597.741514  	82.722386 
599.178393  	82.692290 
600.615271  	82.860809 
602.052150  	82.989465 
603.489029  	83.145282 
604.925907  	83.439993 
606.362786  	83.688592 
607.799665  	83.856876 
609.236543  	84.093216 
610.673422  	84.350434 
612.110301  	84.545970 
613.547179  	84.708048 
614.984058  	84.881425 
616.420936  	85.018898 
617.857815  	85.061373 
619.294694  	85.150906 
620.731572  	85.262887 
622.168451  	85.351469 
623.605330  	85.465701 
625.042208  	85.536437 
626.479087  	85.587789 
627.915966  	85.628103 
629.352844  	85.630311 
630.789723  	85.663435 
632.226602  	85.678193 
633.663480  	85.524869 
635.100359  	85.398617 
636.537237  	85.119798 
637.974116  	84.891963 
639.410995  	84.884741 
640.847873  	84.759673 
642.284752  	84.608911 
643.721631  	84.428058 
645.158509  	84.052178 
646.595388  	83.679399 
648.032267  	83.307304 
649.469145  	82.957337 
650.906024  	82.592373 
652.342902  	82.113314 
653.779781  	81.793825 
655.216660  	81.774406 
656.653538  	82.195988 
658.090417  	82.910615 
659.527296  	83.561544 
660.964174  	84.182847 
662.401053  	84.716001 
663.837932  	85.172432 
665.274810  	85.657848 
666.711689  	86.207458 
668.148568  	86.520145 
669.585446  	86.902792 
671.022325  	87.299715 
672.459203  	87.820354 
673.896082  	88.214262 
675.332961  	88.532622 
676.769839  	88.730404 
678.206718  	88.894419 
