x               y
399.452262  	96.733748 
400.889141  	95.710499 
402.326019  	96.686251 
403.762898  	97.143869 
405.199776  	97.746355 
406.636655  	95.889540 
408.073534  	95.161073 
409.510412  	96.736018 
410.947291  	96.233213 
412.384170  	96.521717 
413.821048  	97.042412 
415.257927  	96.478874 
416.694806  	97.936425 
418.131684  	97.437494 
419.568563  	94.386627 
421.005441  	96.512918 
422.442320  	95.991095 
423.879199  	95.259032 
425.316077  	96.478522 
426.752956  	95.850239 
428.189835  	95.369700 
429.626713  	95.759234 
431.063592  	96.120235 
432.500471  	96.494698 
433.937349  	95.459519 
435.374228  	95.366812 
436.811106  	96.566199 
438.247985  	96.236606 
439.684864  	96.800312 
441.121742  	97.086976 
442.558621  	95.904188 
443.995500  	96.459190 
445.432378  	96.489769 
446.869257  	95.944076 
448.306136  	96.575665 
449.743014  	96.449608 
451.179893  	96.672604 
452.616772  	96.934084 
454.053650  	95.983545 
455.490529  	95.980624 
456.927407  	95.706148 
458.364286  	95.129001 
459.801165  	95.618656 
461.238043  	95.034524 
462.674922  	94.746084 
464.111801  	95.213291 
465.548679  	94.858961 
466.985558  	94.890512 
468.422437  	94.987696 
469.859315  	94.953510 
471.296194  	95.616151 
472.733072  	95.962159 
474.169951  	96.192161 
475.606830  	96.033851 
477.043708  	95.370670 
478.480587  	95.921742 
479.917466  	96.264478 
481.354344  	95.774338 
482.791223  	96.091774 
484.228102  	96.448174 
485.664980  	96.566943 
487.101859  	96.723154 
488.538738  	96.633050 
489.975616  	96.877108 
491.412495  	96.944790 
492.849373  	96.989706 
494.286252  	97.234720 
495.723131  	96.714390 
497.160009  	96.594849 
498.596888  	96.984485 
500.033767  	96.580457 
501.470645  	96.389128 
502.907524  	96.405144 
504.344403  	96.230768 
505.781281  	96.423874 
507.218160  	96.309029 
508.655038  	96.372843 
510.091917  	96.677605 
511.528796  	96.341597 
512.965674  	96.404478 
514.402553  	96.462614 
515.839432  	95.801761 
517.276310  	95.674268 
518.713189  	95.669174 
520.150068  	95.510409 
521.586946  	95.753567 
523.023825  	95.656833 
524.460704  	95.421208 
525.897582  	95.177790 
527.334461  	94.826411 
528.771339  	94.959498 
530.208218  	94.954088 
531.645097  	94.876125 
533.081975  	95.201750 
534.518854  	95.047446 
535.955733  	94.812751 
537.392611  	95.091537 
538.829490  	95.146469 
540.266369  	95.040766 
541.703247  	95.052116 
543.140126  	95.255834 
544.577004  	95.527744 
546.013883  	95.437197 
547.450762  	95.384073 
548.887640  	95.415621 
550.324519  	95.364542 
551.761398  	95.666825 
553.198276  	95.825786 
554.635155  	95.706833 
556.072034  	95.804345 
557.508912  	95.844905 
558.945791  	95.919544 
560.382670  	95.991300 
